sample_id,kingdom,phylum,phylum_read_raw,phylum_read_index,phylum_pa,class,class_read_raw,class_read_index,class_pa,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,species,species_read_raw,species_read_index,species_pa,terrestrial,holoplankton
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Spionida,0,0,0,Spionidae,0,0,0,Scolelepis,0,0,0,Scolelepis squamata,0,0,0,0,0
GH052,Animalia,Echinodermata,0,0,0,Asteroidea,0,0,0,Valvatida,0,0,0,Asterinidae,0,0,0,Patiria,0,0,0,Patiria miniata,0,0,0,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Hydrozoa,191,0.10217103965727538,1,Leptothecata,6,5.896421630090601e-4,1,Campanulariidae,6,5.895486726500305e-4,1,Clytia,6,5.989555275047377e-4,1,Clytia gregaria,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Hesionidae,0,0,0,Micropodarke,0,0,0,Micropodarke dubia,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Branchiopoda,0,0,0,Diplostraca,0,0,0,Podonidae,0,0,0,Podon,0,0,0,Podon leuckartii,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Hexanauplia,1074,0.494475138121547,1,Calanoida,1074,0.09074778200253486,1,Paracalanidae,0,0,0,Paracalanus,0,0,0,NA,10067,NA,NA,0,1
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Gastropoda,208,0.4328856548233991,1,Cephalaspidea,0,0,0,Haminoeidae,0,0,0,Haminoea,0,0,0,Haminoea virescens,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Polynoidae,0,0,0,Halosydna,0,0,0,Halosydna brevisetosa,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Hexanauplia,1074,0.494475138121547,1,Calanoida,1074,0.09074778200253486,1,Temoridae,0,0,0,Eurytemora,0,0,0,Eurytemora americana,0,0,0,0,1
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Hexanauplia,1074,0.494475138121547,1,Calanoida,1074,0.09074778200253486,1,Tortanidae,0,0,0,Tortanus,0,0,0,Tortanus discaudatus,0,0,0,0,1
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Hexanauplia,1074,0.494475138121547,1,Calanoida,1074,0.09074778200253486,1,Clausocalanidae,1052,0.09215262778977681,1,Pseudocalanus,1052,0.09215262778977681,1,Pseudocalanus acuspes,0,0,0,0,1
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Hydrozoa,191,0.10217103965727538,1,Siphonophorae,0,0,0,Agalmatidae,0,0,0,Agalma,0,0,0,Agalma elegans,0,0,0,0,1
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Hexanauplia,1074,0.494475138121547,1,Calanoida,1074,0.09074778200253486,1,Clausocalanidae,1052,0.09215262778977681,1,Pseudocalanus,1052,0.09215262778977681,1,Pseudocalanus newmani,0,0,0,0,1
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Gastropoda,208,0.4328856548233991,1,Lepetellida,0,0,0,Haliotidae,0,0,0,Haliotis,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Gastropoda,208,0.4328856548233991,1,Trochida,0,0,0,Calliostomatidae,0,0,0,Calliostoma,0,0,0,Calliostoma ligatum,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Maxillopoda,27,0.017155953407409667,1,Sessilia,27,0.003148519712792041,1,Archaeobalanidae,0,0,0,Semibalanus,0,0,0,Semibalanus cariosus,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Hexanauplia,1074,0.494475138121547,1,Calanoida,1074,0.09074778200253486,1,Calanidae,0,0,0,Calanus,0,0,0,Calanus pacificus,0,0,0,0,1
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Hexanauplia,1074,0.494475138121547,1,Calanoida,1074,0.09074778200253486,1,Pontellidae,0,0,0,Epilabidocera,0,0,0,Epilabidocera amphitrites,0,0,0,0,1
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Maxillopoda,27,0.017155953407409667,1,Sessilia,27,0.003148519712792041,1,Balanidae,27,0.00402357128073489,1,Balanus,27,0.00402357128073489,1,Balanus glandula,0,0,0,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Hydrozoa,191,0.10217103965727538,1,Anthoathecata,185,0.03788364521981163,1,Corynidae,185,0.03788364521981163,1,Sarsia,185,0.03788364521981163,1,Sarsia tubulosa,185,0.1831165158371041,1,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Malacostraca,0,0,0,Euphausiacea,0,0,0,Euphausiidae,0,0,0,Thysanoessa,0,0,0,Thysanoessa spinifera,0,0,0,0,1
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Phyllodocidae,0,0,0,Phyllodoce,0,0,0,Phyllodoce medipapillata,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Gastropoda,208,0.4328856548233991,1,Trochida,0,0,0,Turbinidae,0,0,0,Pomaulax,0,0,0,Pomaulax gibberosus,0,0,0,0,0
GH052,Animalia,Sipuncula,0,0,0,Phascolosomatidea,0,0,0,Phascolosomatiformes,0,0,0,Phascolosomatidae,0,0,0,Phascolosoma,0,0,0,Phascolosoma agassizii,0,0,0,0,0
GH052,Animalia,Echinodermata,0,0,0,Asteroidea,0,0,0,Valvatida,0,0,0,Asteropseidae,0,0,0,Dermasterias,0,0,0,Dermasterias imbricata,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Bivalvia,222,0.1997287515656337,1,Venerida,24,0.02148567189093944,1,Veneridae,24,0.02148567189093944,1,Saxidomus,24,0.12092588886665333,1,Saxidomus nuttalli,24,1,1,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Maxillopoda,27,0.017155953407409667,1,Sessilia,27,0.003148519712792041,1,Balanidae,27,0.00402357128073489,1,Balanus,27,0.00402357128073489,1,NA,10067,NA,NA,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Polynoidae,0,0,0,Hololepida,0,0,0,Hololepida magna,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Echiuroidea,0,0,0,Thalassematidae,0,0,0,Arhynchite,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Polynoidae,0,0,0,Malmgreniella,0,0,0,Malmgreniella nigralba,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Chrysopetalidae,0,0,0,Paleanotus,0,0,0,Paleanotus bellis,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Bivalvia,222,0.1997287515656337,1,Myida,48,0.17981448573234454,1,Myidae,48,0.17981448573234454,1,Mya,48,0.17981448573234454,1,Mya arenaria,48,1,1,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Hydrozoa,191,0.10217103965727538,1,Leptothecata,6,5.896421630090601e-4,1,Eirenidae,0,0,0,Eutonina,0,0,0,Eutonina indicans,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Nereididae,0,0,0,Platynereis,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Malacostraca,0,0,0,Euphausiacea,0,0,0,Euphausiidae,0,0,0,Euphausia,0,0,0,Euphausia pacifica,0,0,0,0,1
GH052,Animalia,Nemertea,0,0,0,Hoplonemertea,0,0,0,Monostilifera,0,0,0,Emplectonematidae,0,0,0,Paranemertes,0,0,0,Paranemertes californica,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Maxillopoda,27,0.017155953407409667,1,Sessilia,27,0.003148519712792041,1,Balanidae,27,0.00402357128073489,1,Balanus,27,0.00402357128073489,1,Balanus nubilus,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Bivalvia,222,0.1997287515656337,1,Galeommatida,0,0,0,Lasaeidae,0,0,0,Kellia,0,0,0,Kellia suborbicularis,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Bivalvia,222,0.1997287515656337,1,Venerida,24,0.02148567189093944,1,Veneridae,24,0.02148567189093944,1,Saxidomus,24,0.12092588886665333,1,Saxidomus gigantea,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Terebellida,0,0,0,Pectinariidae,0,0,0,Pectinaria,0,0,0,Pectinaria californiensis,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Gastropoda,208,0.4328856548233991,1,Littorinimorpha,0,0,0,Littorinidae,0,0,0,Lacuna,0,0,0,Lacuna variegata,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Eunicida,46,0.08428168011918262,1,Dorvilleidae,46,0.08428168011918262,1,Schistomeringos,46,0.08428168011918262,1,Schistomeringos longicornis,46,0.40738866396761136,1,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Hydrozoa,191,0.10217103965727538,1,Anthoathecata,185,0.03788364521981163,1,Pandeidae,0,0,0,Leuckartiara,0,0,0,Leuckartiara longicalcar,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Maxillopoda,27,0.017155953407409667,1,Sessilia,27,0.003148519712792041,1,Archaeobalanidae,0,0,0,Semibalanus,0,0,0,Semibalanus balanoides,0,0,0,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Hydrozoa,191,0.10217103965727538,1,Leptothecata,6,5.896421630090601e-4,1,Campanulariidae,6,5.895486726500305e-4,1,Obelia,0,0,0,Obelia dichotoma,0,0,0,0,0
GH052,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Suberitida,0,0,0,Halichondriidae,0,0,0,Halichondria,0,0,0,Halichondria panicea,0,0,0,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Staurozoa,0,0,0,Stauromedusae,0,0,0,Haliclystidae,0,0,0,Haliclystus,0,0,0,Haliclystus sanjuanensis,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Hexanauplia,1074,0.494475138121547,1,Calanoida,1074,0.09074778200253486,1,Clausocalanidae,1052,0.09215262778977681,1,Pseudocalanus,1052,0.09215262778977681,1,Pseudocalanus moultoni,0,0,0,0,1
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Goniadidae,0,0,0,Glycinde,0,0,0,Glycinde picta,0,0,0,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Hydrozoa,191,0.10217103965727538,1,Siphonophorae,0,0,0,Agalmatidae,0,0,0,Nanomia,0,0,0,Nanomia bijuga,0,0,0,0,1
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Hydrozoa,191,0.10217103965727538,1,Anthoathecata,185,0.03788364521981163,1,Proboscidactylidae,0,0,0,Proboscidactyla,0,0,0,Proboscidactyla flavicirrata,0,0,0,0,0
GH052,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Haplosclerida,0,0,0,Chalinidae,0,0,0,Haliclona,0,0,0,Haliclona xena,0,0,0,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Anthozoa,0,0,0,Actiniaria,0,0,0,Metridiidae,0,0,0,Metridium,0,0,0,Metridium dianthus,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Hexanauplia,1074,0.494475138121547,1,Calanoida,1074,0.09074778200253486,1,Calanidae,0,0,0,Calanus,0,0,0,NA,10067,NA,NA,0,1
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Sabellida,0,0,0,Sabellidae,0,0,0,Myxicola,0,0,0,Myxicola aesthetica,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Maxillopoda,27,0.017155953407409667,1,Pedunculata,0,0,0,Pollicipedidae,0,0,0,Pollicipes,0,0,0,Pollicipes polymerus,0,0,0,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Scyphozoa,0,0,0,Semaeostomeae,0,0,0,Ulmaridae,0,0,0,Aurelia,0,0,0,Aurelia labiata,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Malacostraca,0,0,0,Decapoda,0,0,0,Pinnotheridae,0,0,0,Fabia,0,0,0,Fabia subquadrata,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Nereididae,0,0,0,Nereis,0,0,0,Nereis vexillosa,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Gastropoda,208,0.4328856548233991,1,Nudibranchia,208,1,1,Myrrhinidae,208,1,1,Hermissenda,208,1,1,Hermissenda crassicornis,208,1,1,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Sigalionidae,0,0,0,Sthenelais,0,0,0,Sthenelais berkeleyi,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Cephalopoda,0,0,0,Octopoda,0,0,0,Enteroctopodidae,0,0,0,Enteroctopus,0,0,0,Enteroctopus dofleini,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Bivalvia,222,0.1997287515656337,1,Cardiida,0,0,0,Tellinidae,0,0,0,Pseudocadella,0,0,0,Pseudocadella nuculoides,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Gastropoda,208,0.4328856548233991,1,Nudibranchia,208,1,1,Tethydidae,0,0,0,Melibe,0,0,0,Melibe leonina,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Eunicida,46,0.08428168011918262,1,Onuphidae,0,0,0,Diopatra,0,0,0,Diopatra ornata,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Syllidae,404,0.1427822062667945,1,Syllis,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Clionaida,0,0,0,Clionaidae,0,0,0,Cliona,0,0,0,Cliona chilensis,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Hexanauplia,1074,0.494475138121547,1,Calanoida,1074,0.09074778200253486,1,Paracalanidae,0,0,0,Paracalanus,0,0,0,Paracalanus parvus,0,0,0,0,1
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Hydrozoa,191,0.10217103965727538,1,Leptothecata,6,5.896421630090601e-4,1,Aglaopheniidae,0,0,0,Aglaophenia,0,0,0,Aglaophenia struthionides,0,0,0,0,0
GH052,Animalia,Echinodermata,0,0,0,Holothuroidea,0,0,0,Synallactida,0,0,0,Stichopodidae,0,0,0,Apostichopus,0,0,0,Apostichopus californicus,0,0,0,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Scyphozoa,0,0,0,Semaeostomeae,0,0,0,Ulmaridae,0,0,0,Aurelia,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Hexanauplia,1074,0.494475138121547,1,Harpacticoida,0,0,0,Harpacticidae,0,0,0,Harpacticus,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Malacostraca,0,0,0,Decapoda,0,0,0,Varunidae,0,0,0,Hemigrapsus,0,0,0,Hemigrapsus nudus,0,0,0,0,0
GH052,Animalia,Nemertea,0,0,0,Pilidiophora,0,0,0,Heteronemertea,0,0,0,Lineidae,0,0,0,Maculaura,0,0,0,Maculaura alaskensis,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Gastropoda,208,0.4328856548233991,1,Neogastropoda,0,0,0,Columbellidae,0,0,0,Alia,0,0,0,Alia carinata,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Sabellida,0,0,0,Sabellidae,0,0,0,Myxicola,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Malacostraca,0,0,0,Decapoda,0,0,0,Paguridae,0,0,0,Pagurus,0,0,0,Pagurus hirsutiusculus,0,0,0,0,0
GH052,Animalia,Ctenophora,0,0,0,Tentaculata,0,0,0,Cydippida,0,0,0,Pleurobrachiidae,0,0,0,Pleurobrachia,0,0,0,NA,10067,NA,NA,0,1
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Anthozoa,0,0,0,Actiniaria,0,0,0,Actiniidae,0,0,0,Anthopleura,0,0,0,Anthopleura elegantissima,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Bivalvia,222,0.1997287515656337,1,Cardiida,0,0,0,Cardiidae,0,0,0,Clinocardium,0,0,0,Clinocardium nuttallii,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Gastropoda,208,0.4328856548233991,1,Littorinimorpha,0,0,0,Littorinidae,0,0,0,Littorina,0,0,0,Littorina sitkana,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Insecta,0,0,0,Psocodea,0,0,0,Caeciliusidae,0,0,0,Valenzuela,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Malacostraca,0,0,0,Decapoda,0,0,0,Varunidae,0,0,0,Hemigrapsus,0,0,0,Hemigrapsus oregonensis,0,0,0,0,0
GH052,Animalia,Echinodermata,0,0,0,Echinoidea,0,0,0,Clypeasteroida,0,0,0,Dendrasteridae,0,0,0,Dendraster,0,0,0,Dendraster excentricus,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Malacostraca,0,0,0,Amphipoda,0,0,0,Aoridae,0,0,0,Aoroides,0,0,0,Aoroides intermedius,0,0,0,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Hydrozoa,191,0.10217103965727538,1,Anthoathecata,185,0.03788364521981163,1,Corynidae,185,0.03788364521981163,1,Coryne,0,0,0,Coryne eximia,0,0,0,0,0
GH052,Animalia,Echinodermata,0,0,0,Echinoidea,0,0,0,Camarodonta,0,0,0,Strongylocentrotidae,0,0,0,Strongylocentrotus,0,0,0,Strongylocentrotus purpuratus,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Bivalvia,222,0.1997287515656337,1,Cardiida,0,0,0,Tellinidae,0,0,0,Macoma,0,0,0,Macoma nasuta,0,0,0,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Hydrozoa,191,0.10217103965727538,1,Anthoathecata,185,0.03788364521981163,1,Bougainvilliidae,0,0,0,Bougainvillia,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Bivalvia,222,0.1997287515656337,1,Mytilida,150,0.030506038110600847,1,Mytilidae,150,0.030506038110600847,1,Mytilus,150,0.030506038110600847,1,Mytilus californianus,0,0,0,0,0
GH052,Animalia,Echinodermata,0,0,0,Asteroidea,0,0,0,Forcipulatida,0,0,0,Asteriidae,0,0,0,Evasterias,0,0,0,Evasterias troschelii,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Hexanauplia,1074,0.494475138121547,1,Harpacticoida,0,0,0,Miraciidae,0,0,0,Amonardia,0,0,0,Amonardia perturbata,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Hesionidae,0,0,0,Oxydromus,0,0,0,Oxydromus pugettensis,0,0,0,0,0
GH052,Animalia,Echinodermata,0,0,0,Ophiuroidea,0,0,0,Amphilepidida,0,0,0,Ophiopholidae,0,0,0,Ophiopholis,0,0,0,Ophiopholis aculeata,0,0,0,0,0
GH052,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Suberitida,0,0,0,Halichondriidae,0,0,0,Hymeniacidon,0,0,0,Hymeniacidon perlevis,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Terebellida,0,0,0,Terebellidae,0,0,0,Neoamphitrite,0,0,0,Neoamphitrite robusta,0,0,0,0,0
GH052,Animalia,Echinodermata,0,0,0,Holothuroidea,0,0,0,Dendrochirotida,0,0,0,Cucumariidae,0,0,0,Cucumaria,0,0,0,Cucumaria curata,0,0,0,0,0
GH052,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Poecilosclerida,0,0,0,Crambeidae,0,0,0,Crambe,0,0,0,Crambe crambe,0,0,0,0,0
GH052,Animalia,Echinodermata,0,0,0,Holothuroidea,0,0,0,Apodida,0,0,0,Synaptidae,0,0,0,Leptosynapta,0,0,0,Leptosynapta clarki,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Gastropoda,208,0.4328856548233991,1,Littorinimorpha,0,0,0,Littorinidae,0,0,0,Littorina,0,0,0,Littorina scutulata,0,0,0,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Anthozoa,0,0,0,Actiniaria,0,0,0,Halcampidae,0,0,0,Halcampa,0,0,0,Halcampa chrysanthellum,0,0,0,0,0
GH052,Animalia,Echinodermata,0,0,0,Holothuroidea,0,0,0,Dendrochirotida,0,0,0,Cucumariidae,0,0,0,Cucumaria,0,0,0,Cucumaria vegae,0,0,0,0,0
GH052,Animalia,Echinodermata,0,0,0,Ophiuroidea,0,0,0,Amphilepidida,0,0,0,Ophiopholidae,0,0,0,Ophiopholis,0,0,0,Ophiopholis kennerlyi,0,0,0,0,0
GH052,Animalia,Echinodermata,0,0,0,Echinoidea,0,0,0,Camarodonta,0,0,0,Strongylocentrotidae,0,0,0,Strongylocentrotus,0,0,0,Strongylocentrotus droebachiensis,0,0,0,0,0
GH052,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Chondrillida,0,0,0,Halisarcidae,0,0,0,Halisarca,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Malacostraca,0,0,0,Decapoda,0,0,0,Epialtidae,0,0,0,Pugettia,0,0,0,Pugettia producta,0,0,0,0,0
GH052,Animalia,Nemertea,0,0,0,Hoplonemertea,0,0,0,Monostilifera,0,0,0,Emplectonematidae,0,0,0,Emplectonema,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Insecta,0,0,0,Diptera,0,0,0,Simuliidae,0,0,0,Simulium,0,0,0,NA,10067,NA,NA,1,0
GH052,Animalia,Chordata,0,0,0,Actinopterygii,0,0,0,Perciformes,0,0,0,Stichaeidae,0,0,0,Xiphister,0,0,0,Xiphister mucosus,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Hexanauplia,1074,0.494475138121547,1,Harpacticoida,0,0,0,Tisbidae,0,0,0,Scutellidium,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Platyhelminthes,9663,0.9486473776542648,1,NA,9663,NA,NA,Rhabdocoela,0,0,0,Polycystididae,0,0,0,Polycystis,0,0,0,Polycystis hamata,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Hexanauplia,1074,0.494475138121547,1,Harpacticoida,0,0,0,Tisbidae,0,0,0,Tisbe,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Bryozoa,0,0,0,Gymnolaemata,0,0,0,Cheilostomatida,0,0,0,Calloporidae,0,0,0,Cauloramphus,0,0,0,Cauloramphus tortilis,0,0,0,0,0
GH052,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Suberitida,0,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,10067,NA,NA,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Malacostraca,0,0,0,Amphipoda,0,0,0,Caprellidae,0,0,0,Caprella,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Malacostraca,0,0,0,Amphipoda,0,0,0,Caprellidae,0,0,0,Caprella,0,0,0,Caprella laeviuscula,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Syllidae,404,0.1427822062667945,1,Odontosyllis,0,0,0,Odontosyllis phosphorea,0,0,0,0,0
GH052,Animalia,Porifera,0,0,0,Demospongiae,0,0,0,Haplosclerida,0,0,0,Chalinidae,0,0,0,Haliclona,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Echinodermata,0,0,0,Holothuroidea,0,0,0,Dendrochirotida,0,0,0,Cucumariidae,0,0,0,Cucumaria,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Malacostraca,0,0,0,Decapoda,0,0,0,Cancridae,0,0,0,Cancer,0,0,0,Cancer productus,0,0,0,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Hydrozoa,191,0.10217103965727538,1,Anthoathecata,185,0.03788364521981163,1,Pandeidae,0,0,0,Leuckartiara,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Ctenophora,0,0,0,Tentaculata,0,0,0,Cydippida,0,0,0,Pleurobrachiidae,0,0,0,Pleurobrachia,0,0,0,Pleurobrachia bachei,0,0,0,0,1
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Insecta,0,0,0,Coleoptera,0,0,0,Staphylinidae,0,0,0,Liparocephalus,0,0,0,Liparocephalus cordicollis,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Polynoidae,0,0,0,Harmothoe,0,0,0,NA,10067,NA,NA,0,0
GH052,Animalia,Cnidaria,191,0.017447442649701796,1,Hydrozoa,191,0.10217103965727538,1,Anthoathecata,185,0.03788364521981163,1,Corynidae,185,0.03788364521981163,1,Stauridiosarsia,0,0,0,Stauridiosarsia producta,0,0,0,0,0
GH052,Animalia,Annelida,450,0.05526923581204425,1,Polychaeta,450,0.3011562641968433,1,Phyllodocida,404,0.04961949170681307,1,Glyceridae,0,0,0,Glycera,0,0,0,Glycera robusta,0,0,0,0,0
GH052,Animalia,Arthropoda,1101,0.09302915082382764,1,Malacostraca,0,0,0,Decapoda,0,0,0,Epialtidae,0,0,0,Pugettia,0,0,0,Pugettia richii,0,0,0,0,0
GH052,Animalia,Mollusca,430,0.0537344628999622,1,Gastropoda,208,0.4328856548233991,1,Trochida,0,0,0,Trochidae,0,0,0,Lirularia,0,0,0,Lirularia succincta,0,0,0,0,0
